text	label
data usage feature looks amazing and useful ! google galaxynexus	positive
wow , very fast camera on galaxy nexus - faster than n9 i think : o google	positive
rt AT_USER `` top three 'playing nice ' scores were google , salesforce and xero '' in AT_USER `` which clouds play nice '' report : http ...	positive
the new camera app along with the `` zero delay '' camera on the galaxy nexus is very nice ! google android ics	positive
unbelievable data usage info on ice cream sandwich icecreamsandwich googland google android ics	positive
data usage in ics.. looks like i do n't need watchdog 3g pro anymore.. hah ! android ics google	positive
this data usage feature looks amazing on ics . android samsung google galaxynexus	positive
icecream sandwich looking good so far . android google	positive
new galaxy nexus : os improvements - data usage tools inbuilt nexus samsung google android bit.ly/nejbye	positive
google android icecream sandwich os for nexus prime released ! [ live blog ] | URL technology hk	positive
i love the messages and emails on display at the ice cream sandwich event.. '' peanuts are neither peas nor nuts . discuss '' samsung google	positive
what i love about google it always shows me that am not the only retarded person on this planet when am searching for stupid things : d	positive
rt AT_USER galaxynexus has arrived ! samsung google	positive
new calendar app with pinch to zoom capabilities . far superior to the current one ! google android ics	positive
new galaxy nexus : app improvements - gmail offline search of last 30 days nexus samsung google android bit.ly/nejbye	positive
wow , the new android and androidbrwoser are awsome , congratulation google and samsung , maybe better than ios 5	positive
i love how it syncs your chrome bookmarks with your phone ! icecreamsandwich google	positive
thank god gmail app has been redesigned under android 4.0. conversations automatically expanded . google android ics	positive
watching the android announcement from google and samsung . icecream sandwich looks really interesting . URL google android	positive
as an iphone user , i think the samsung nexus galaxy looks great . and ice cream sandwich looks fantastic . URL google	positive
what ! ! ! ! ! ! google chrome syncs with your android device 's bookmarks ! ? ! ? ! nice !	positive
the samsung galaxy nexus and ice cream sandwich are sick ! android icecreamsandwich google	positive
inline keyboard spell check is nice ics with native voice dictation . android google	positive
i ca n't wait to get the new galaxy nexus with icecreamsandwich ... best yet it supports my google wallet URL via AT_USER	positive
ics on the galaxy nexus has very smooth and responsive screen and widget navigation . google android ics	positive
new galaxy nexus : os improvements - built on ice cream sandwich version of android nexus samsung google android bit.ly/nejbye	positive
new galaxy nexus : os improvements - stacks & scrolling introduced for widgets for richer content samsung google android bit.ly/nejbye	positive
updated live wallpaper . virtual buttons that disappear when you are in full screen mode . more awesome widgets . android google	positive
there are too many google services that do not work when you are a googleapps user . googleplus above all + profiles + plusone	negative
starting to doubt google android policy : no released android sources since 2.3.3 ! curious for an opensource project to say the least ...	negative
did google really just highlight a new font roboto as part of their ics announcement for android ... ? ! seriously .	negative
rt AT_USER why facebook and google have got it wrong URL	negative
is mulling google+ but hmmm , just aint shore bout nuther social media profile .	negative
athen 's review of google docs accessibility shows a lot of work needs to be done . URL a11y ht AT_USER	negative
gon na dump one of my gmail accounts . not only do i get tons of spam i get tons of false positives . not cool . google	negative
the awkward moment when google chrome take a hell of a lot time to load googleplus google	negative
google cloud service blackouts threaten cloud users : during a 30-day period in august and september , for ... URL tcn	negative
why google+ has uphill battle vs. facebook : sean parker URL google	negative
rt AT_USER 4chan 's chris poole : facebook & google are doing it wrong URL | via AT_USER socialmedia	negative
lecture notes in financial economics pdf ebook : URL google	negative
i hate tron theme google ics	negative
now , really google how hypocritical is this ? URL analytics	negative
ics introduces facial recognition to unlock phone , however - the demo did n't go as planned.URL google goof up ! android	negative
ice cream sandwich , really google ?	negative
AT_USER google is terrible at presentations . hated the terrible camera interference from the huge screen behind the speakers . headache	negative
just watched the galaxynexus announcement by google and samsung.. the only thing keeping me from buying ? it 's only on verizon . fail	negative
from it 's laughable file : google will encrypt search results but only if u have `` logged in '' so they can maximize their data collection !	negative
AT_USER google fail	negative
+1 rt AT_USER dear google & samsung ... learn some presentation 101 first . please .	negative
+1 rt AT_USER the background is so horrible for this stream samsung google nexusprime they should 've seen what adobe did at adobemax	negative
where the heck is the AT_USER source code ? ? wtf google	negative
not greatly impressed with google and samsung presentation skills .	negative
android ice-cream sandwich 's `` face unlock '' fails to perform recognition when demo'ed on stage : d google nexus URL	negative
good job , google . did anyone get when any of this shit is actually shipping ? infofail	negative
we need dates ! google samsung launchfail	negative
also , the google problem . AT_USER problem for santorum 's electability argument : the double-digit loss in 2006	negative
too bad google did n't have a tribute graphic for dennisritchie .	negative
the google guys are illustrating the perils of a live demonstration admirably . galaxynexus ics android	negative
first thing on google 's to do list : hire a performance coach .	negative
samsung , google unveil phone URL	negative
why is google whoring for samsung ? ics	negative
if google do n't fix pinch-zoom on android 2.3.6 soon , i might have to leave the fold and go cyanogenmod	negative
facial recognition failed icecreamsandwich jajajajajajaj facialunlock samsumg google	negative
rt AT_USER face unlock ! ics literally knows your face ! google galaxynexus failed !	negative
fail on the face recognition not working google samsung	negative
the face recognition unlock would be cool if it works . android google icecreamsandwich	negative
on google+ then go here URL gplus googleplus google teamfollowback socialnetwork	neutral
who else is on g+ ? add for add ? let me know . tfb taf google+	neutral
have anyone of you found a twitter to google+ tool ? google twitter	neutral
google unveils next iteration of android - icecreamsandwich - with several revamps incl facial recognition security URL	neutral
google offers to compete with groupon , living social - pittsburgh post-gazette URL google	neutral
samsung galaxy nexus , android ice cream sandwich unveiled URL android google samsung	neutral
URL google	neutral
google ice cream sandwich ( android 4.0 ) : a hands-on # screenshot gallery URL	neutral
now it 's time for some ice cream sandwich ! samsung launched it 's latest android galaxy nexus phone powered by google	neutral
in the theater .. there are are a good 300 ppl here . guae google dubai URL	neutral
android google samsung galaxy nexus official hands-on [ video ] URL dhilipsiva	neutral
rt AT_USER android 4.0 ice cream sandwich announcement round-up android google URL neowin	neutral
rt AT_USER on google+ then go here URL gplus googleplus google teamfollowback socialnetwork	neutral
did facebook just beat google at its own game ? URL socialmedia	neutral
did facebook just beat google at its own game ? URL socialmedia	neutral
google says ics is coming to the nexus s and “ theoretically ” should work with 2.3 devices URL	neutral
unwrapping ice cream sandwich on the galaxy nexus URL google	neutral
bitch please your vagina has been used more than google .	neutral
google icecreamsandwich debuts as iphone sets record : tech . URL	neutral
rt AT_USER the new samsung galaxy nexus.. URL android samsung google wow cc AT_USER AT_USER	neutral
google search to have default encryption URL	neutral
google- URL	neutral
google defaults to encrypted https searches for logged in users google URL	neutral
samsung & google unveil latest android phone using icecreamsandwich URL	neutral
android google android 4.0 ice cream sandwich sdk now available for download URL dhilipsiva	neutral
gmusic unites google music with apple ios [ apps ] URL republished	neutral
on google+ then go here URL gplus googleplus google teamfollowback socialnetwork	neutral
seotips to find out what web pages of your website are indexed by google simply google -- & gt ; site : URL	neutral
rt AT_USER the perks of working at google , facebook , twitter and more [ infographic ] URL AT_USER	neutral
android google ice cream sandwich is finally official , and here 's what to expect URL dhilipsiva	neutral
empire avenue . the social stock market . what is your online activity worth ? URL twitter facebook google+ socialmedia	neutral
rt AT_USER google shows off new ice cream sandwich features google android URL neowin	neutral
the perks of working at google , facebook , twitter and more [ infographic ] URL sm socialmedia ... URL	neutral
google to begin encrypting searches & outbound clicks by default with ssl search - URL	neutral
seo serps ballmer : 70 % of the time , google & bing are the same , so try bing ! by AT_USER URL google yahoo bing	neutral
unwrapping ice cream sandwich on the galaxy nexus : ( cross-posted on the official google blog ) bea ... URL google mobile	neutral
gmusic unites google music with apple ios [ apps ] URL	neutral
the perks of working at google , facebook , twitter and more [ infographic ] URL sm socialmedia redessociales	neutral
twitter and google 'just ca n't agree ' on realtime search deal - computerworld : URL av	neutral
google to begin encrypting searches & outbound clicks by default with ssl search URL google search	neutral
who are the top folks on google+ ? see this tag cloud : URL via AT_USER	neutral
